date,load_AT,load_BE,load_GER,load_NL
2020-01-18 22:00:00,6687.0,9556.25,55446.75,9943.0
2020-01-18 23:00:00,6272.0,9671.25,52606.5,9557.5
2020-01-19 00:00:00,6101.0,9271.0,49347.5,9338.5
2020-01-19 01:00:00,5884.0,8797.0,47182.75,9113.75
2020-01-19 02:00:00,5786.0,8412.5,46128.5,8808.75
2020-01-19 03:00:00,5643.0,8110.5,45915.0,8680.0
2020-01-19 04:00:00,5644.0,8035.0,45910.5,8662.75
2020-01-19 05:00:00,5814.0,8124.0,45397.0,8730.25
2020-01-19 06:00:00,6003.0,8437.25,45846.25,8886.0
2020-01-19 07:00:00,6416.0,8644.75,47990.0,9161.25
2020-01-19 08:00:00,6793.0,9040.0,50833.25,9648.0
2020-01-19 09:00:00,7126.0,9488.5,54172.25,10115.5
2020-01-19 10:00:00,7345.0,9807.75,56326.25,10486.25
2020-01-19 11:00:00,7434.0,10107.25,58631.5,10756.0
2020-01-19 12:00:00,7256.0,10200.25,57944.25,10954.25
2020-01-19 13:00:00,7060.0,9966.75,56288.25,11022.25
2020-01-19 14:00:00,6934.0,9654.25,54890.25,11001.5
2020-01-19 15:00:00,6962.0,9537.5,54537.75,10997.0
2020-01-19 16:00:00,7242.0,9658.75,55265.75,11158.5
2020-01-19 17:00:00,7618.0,10387.5,59150.0,11781.25
2020-01-19 18:00:00,7707.0,10614.75,61167.25,11386.0
2020-01-19 19:00:00,7443.0,10512.75,60121.5,11035.5
2020-01-19 20:00:00,7126.0,10167.5,57794.5,10722.75
2020-01-19 21:00:00,6748.0,9773.0,56513.25,10315.25
2020-01-19 22:00:00,6795.0,9804.0,56487.25,9940.0
2020-01-19 23:00:00,6434.0,9790.0,53549.75,9462.25
2020-01-20 00:00:00,6606.0,9342.5,50402.75,9213.5
2020-01-20 01:00:00,6389.0,8968.5,48376.0,9001.75
2020-01-20 02:00:00,6300.0,8623.25,47674.5,8847.0
2020-01-20 03:00:00,6218.0,8579.0,47948.5,8821.5
2020-01-20 04:00:00,6395.0,8607.0,49307.5,8959.75
2020-01-20 05:00:00,7034.0,9324.5,52565.25,9393.5
2020-01-20 06:00:00,8138.0,10655.0,60838.0,10390.25
2020-01-20 07:00:00,9122.0,11639.25,67432.5,11812.75
2020-01-20 08:00:00,9433.0,12146.25,69870.75,13098.25
2020-01-20 09:00:00,9457.0,12171.75,70105.5,13509.25
2020-01-20 10:00:00,9450.0,12102.25,70780.5,13364.5
2020-01-20 11:00:00,9387.0,12026.5,71495.5,13007.75
2020-01-20 12:00:00,9201.0,11693.25,71009.75,12430.25
2020-01-20 13:00:00,9132.0,11632.25,70301.25,12212.5
2020-01-20 14:00:00,9075.0,11508.75,69165.0,12308.75
2020-01-20 15:00:00,9098.0,11516.25,68653.5,12719.5
2020-01-20 16:00:00,9258.0,11663.0,68605.25,13206.5
2020-01-20 17:00:00,9518.0,12290.75,71164.5,13738.5
2020-01-20 18:00:00,9436.0,12364.0,71860.0,12862.75
2020-01-20 19:00:00,8950.0,11868.5,70406.0,12222.5
2020-01-20 20:00:00,8358.0,11268.25,66768.0,11752.75
2020-01-20 21:00:00,7749.0,10696.0,63849.75,11191.75
2020-01-20 22:00:00,7502.0,10752.25,61682.5,10476.75
2020-01-20 23:00:00,7075.0,10615.75,57830.5,9903.75
2020-01-21 00:00:00,6606.0,10124.25,54533.5,9523.5
2020-01-21 01:00:00,6389.0,9617.5,52343.0,9214.0
2020-01-21 02:00:00,6300.0,9350.75,51430.0,9000.0
2020-01-21 03:00:00,6218.0,9120.75,51721.75,8933.75
2020-01-21 04:00:00,6395.0,9233.75,52644.5,8980.5
2020-01-21 05:00:00,7034.0,9667.5,54965.25,9351.5
2020-01-21 06:00:00,8138.0,10826.75,62463.0,10332.0
2020-01-21 07:00:00,9122.0,11921.5,68578.0,11773.25
2020-01-21 08:00:00,9433.0,12306.75,70564.0,12990.75
2020-01-21 09:00:00,9457.0,12351.25,70853.0,13437.25
2020-01-21 10:00:00,9450.0,12321.5,71374.0,13163.75
2020-01-21 11:00:00,9387.0,12299.75,71895.75,13049.5
2020-01-21 12:00:00,9201.0,11966.5,71370.5,12849.25
2020-01-21 13:00:00,9132.0,11959.25,70988.0,12780.5
2020-01-21 14:00:00,9075.0,11816.25,69994.75,12833.5
2020-01-21 15:00:00,9098.0,11774.0,69332.5,12929.5
2020-01-21 16:00:00,9258.0,11912.0,69247.0,12998.5
2020-01-21 17:00:00,9518.0,12516.25,71652.75,13274.0
2020-01-21 18:00:00,9436.0,12591.75,72033.25,12480.5
2020-01-21 19:00:00,8950.0,12059.75,70366.25,11793.5
2020-01-21 20:00:00,8358.0,11440.25,67105.75,11283.5
2020-01-21 21:00:00,7749.0,10823.75,64141.0,10601.0
2020-01-21 22:00:00,7502.0,10851.75,61676.25,9983.25
2020-01-21 23:00:00,7075.0,10687.25,57848.5,9483.25
2020-01-22 00:00:00,6620.0,10240.0,53129.0,9222.0
2020-01-22 01:00:00,6399.0,9807.0,50954.75,9021.5
2020-01-22 02:00:00,6310.0,9521.5,50162.25,8828.5
2020-01-22 03:00:00,6223.0,9379.25,50502.75,8685.5
2020-01-22 04:00:00,6400.0,9453.0,51331.25,8668.0
2020-01-22 05:00:00,7032.0,9900.25,53714.25,8970.0
2020-01-22 06:00:00,8131.0,11015.0,61895.75,9751.0
2020-01-22 07:00:00,9111.0,11993.25,68123.0,10919.25
2020-01-22 08:00:00,9433.0,12415.5,69833.0,11869.5
2020-01-22 09:00:00,9460.0,12453.0,69813.25,12251.25
2020-01-22 10:00:00,9455.0,12394.5,70294.25,12439.0
2020-01-22 11:00:00,9385.0,12370.25,71213.0,12506.0
2020-01-22 12:00:00,9195.0,12184.25,70187.0,12485.25
2020-01-22 13:00:00,9125.0,12256.0,69507.0,12575.75
2020-01-22 14:00:00,9069.0,12065.5,68162.75,12738.5
2020-01-22 15:00:00,9096.0,12154.5,67593.75,12911.5
2020-01-22 16:00:00,9261.0,12182.0,67600.5,13251.75
2020-01-22 17:00:00,9525.0,12694.75,70029.0,13745.0
2020-01-22 18:00:00,9446.0,12743.5,70999.5,13055.5
2020-01-22 19:00:00,8970.0,12245.5,69367.5,11989.0
2020-01-22 20:00:00,8374.0,11624.0,65649.0,12119.5
2020-01-22 21:00:00,7760.0,10988.25,62748.5,11534.5
2020-01-22 22:00:00,7523.0,10928.5,60863.25,10837.0
2020-01-22 23:00:00,7070.0,10748.75,56846.5,10229.5
2020-01-23 00:00:00,6669.0,10434.5,53505.25,9854.75
2020-01-23 01:00:00,6443.0,9950.5,50998.0,9562.25
2020-01-23 02:00:00,6353.0,9600.25,50133.0,9316.0
2020-01-23 03:00:00,6265.0,9470.0,50307.0,9202.5
2020-01-23 04:00:00,6437.0,9546.5,51081.75,9213.75
2020-01-23 05:00:00,7073.0,10009.0,53598.5,9570.75
2020-01-23 06:00:00,8173.0,11160.5,61793.5,10524.0
2020-01-23 07:00:00,9152.0,12070.5,68040.5,11951.5
2020-01-23 08:00:00,9477.0,12386.75,69677.75,13223.0
2020-01-23 09:00:00,9511.0,12420.75,69910.75,13693.0
2020-01-23 10:00:00,9517.0,12276.25,70002.0,13621.25
2020-01-23 11:00:00,9452.0,12324.25,70559.5,13410.0
2020-01-23 12:00:00,9256.0,11991.25,69559.0,13205.5
2020-01-23 13:00:00,9186.0,11942.5,69246.5,13165.0
2020-01-23 14:00:00,9130.0,11710.0,68184.5,13258.5
2020-01-23 15:00:00,9149.0,11715.5,67688.25,13399.75
2020-01-23 16:00:00,9302.0,11778.75,67520.75,13657.25
2020-01-23 17:00:00,9578.0,12405.75,69834.0,14097.75
2020-01-23 18:00:00,9503.0,12514.25,70786.0,13357.5
2020-01-23 19:00:00,9023.0,12036.75,69164.5,12757.5
2020-01-23 20:00:00,8424.0,11459.0,65573.75,12267.75
2020-01-23 21:00:00,7806.0,10872.25,62608.0,11569.0
2020-01-23 22:00:00,7577.0,10882.25,60766.0,10738.25
2020-01-23 23:00:00,7093.0,10777.0,56856.75,10100.0
2020-01-24 00:00:00,6727.0,10322.75,53531.5,9705.25
2020-01-24 01:00:00,6503.0,9903.0,51581.25,9415.25
2020-01-24 02:00:00,6400.0,9552.25,50740.0,9172.75
2020-01-24 03:00:00,6307.0,9393.0,50930.25,9073.75
2020-01-24 04:00:00,6475.0,9415.25,51939.25,9218.0
2020-01-24 05:00:00,7110.0,9892.5,54302.25,9598.75
2020-01-24 06:00:00,8199.0,10982.75,61519.25,10579.0
2020-01-24 07:00:00,9170.0,11953.75,67481.75,12028.5
2020-01-24 08:00:00,9498.0,12354.0,69082.75,13259.25
2020-01-24 09:00:00,9536.0,12406.0,69396.75,13719.25
2020-01-24 10:00:00,9537.0,12369.0,69710.5,13763.75
2020-01-24 11:00:00,9468.0,12396.75,70204.25,13786.0
2020-01-24 12:00:00,9275.0,12168.75,69700.5,13657.0
2020-01-24 13:00:00,9197.0,12091.0,68566.5,13635.25
2020-01-24 14:00:00,9132.0,11881.0,67199.0,13612.75
2020-01-24 15:00:00,9143.0,11733.5,66355.0,13449.25
2020-01-24 16:00:00,9274.0,11752.5,66331.75,13642.0
2020-01-24 17:00:00,9551.0,12134.75,68333.0,14182.0
2020-01-24 18:00:00,9484.0,12176.5,68653.5,13416.5
2020-01-24 19:00:00,9006.0,11858.5,67139.0,12742.0
2020-01-24 20:00:00,8410.0,11394.5,63473.5,12197.25
2020-01-24 21:00:00,7803.0,10793.75,60460.0,11576.25
2020-01-24 22:00:00,7601.0,10849.25,58445.0,10879.75
2020-01-24 23:00:00,7128.0,10763.25,54939.5,10363.75
2020-01-25 00:00:00,6474.0,10463.75,51245.5,9917.0
2020-01-25 01:00:00,6146.0,9926.5,48960.0,9534.5
2020-01-25 02:00:00,6044.0,9532.25,47911.0,9163.75
2020-01-25 03:00:00,5907.0,9285.75,47572.25,9007.75
2020-01-25 04:00:00,5932.0,9133.75,47226.75,8912.0
2020-01-25 05:00:00,6139.0,9120.0,46647.75,8969.5
2020-01-25 06:00:00,6487.0,9395.25,48565.0,9341.25
2020-01-25 07:00:00,7158.0,9786.5,52169.75,9851.75
2020-01-25 08:00:00,7621.0,10363.25,55531.0,10485.0
2020-01-25 09:00:00,7929.0,10800.5,58361.5,11064.25
2020-01-25 10:00:00,8081.0,11063.25,59074.75,11235.0
2020-01-25 11:00:00,8099.0,11142.5,60768.0,11155.25
2020-01-25 12:00:00,7909.0,11086.75,59418.25,10880.0
2020-01-25 13:00:00,7722.0,10852.0,57862.75,10713.25
2020-01-25 14:00:00,7626.0,10648.25,56502.25,10855.25
2020-01-25 15:00:00,7648.0,10595.25,56248.5,11105.5
2020-01-25 16:00:00,7809.0,10692.5,57017.5,11458.5
2020-01-25 17:00:00,8125.0,11285.75,59838.0,11986.5
2020-01-25 18:00:00,8061.0,11456.75,60925.25,11544.75
2020-01-25 19:00:00,7635.0,11015.75,59059.25,11077.5
2020-01-25 20:00:00,7226.0,10520.25,55383.0,10660.75
2020-01-25 21:00:00,6801.0,10023.75,53605.0,10263.25
2020-01-25 22:00:00,6780.0,10114.75,53066.5,9893.5
2020-01-25 23:00:00,6363.0,10158.5,50368.75,9498.5
2020-01-26 00:00:00,6087.0,9879.25,47045.75,9299.25
2020-01-26 01:00:00,5813.0,9442.75,44849.0,9087.0
2020-01-26 02:00:00,5726.0,9000.0,43933.5,8802.25
2020-01-26 03:00:00,5569.0,8732.0,43624.0,8609.75
2020-01-26 04:00:00,5604.0,8524.5,43360.0,8552.5
2020-01-26 05:00:00,5716.0,8750.75,42443.5,8591.25
2020-01-26 06:00:00,5908.0,9055.5,43055.5,8744.25
2020-01-26 07:00:00,6384.0,9081.5,45316.5,9024.25
2020-01-26 08:00:00,6804.0,9460.5,48224.0,9520.5
2020-01-26 09:00:00,7182.0,9898.0,51551.5,9998.25
2020-01-26 10:00:00,7421.0,10294.75,53695.25,10364.75
2020-01-26 11:00:00,7507.0,10530.5,56276.0,10404.75
2020-01-26 12:00:00,7326.0,10554.25,55369.75,10484.5
2020-01-26 13:00:00,7107.0,10289.25,53841.75,10477.0
2020-01-26 14:00:00,6958.0,9957.5,52166.5,10477.75
2020-01-26 15:00:00,6965.0,9863.75,51898.25,10626.75
2020-01-26 16:00:00,7229.0,10000.75,52777.75,10940.25
2020-01-26 17:00:00,7661.0,10682.5,56492.0,11625.0
2020-01-26 18:00:00,7788.0,11036.75,58676.25,11425.25
2020-01-26 19:00:00,7522.0,10810.0,57440.75,11127.75
2020-01-26 20:00:00,7174.0,10397.75,55143.25,10858.0
2020-01-26 21:00:00,6790.0,9945.5,53886.25,10463.25
2020-01-26 22:00:00,6847.0,9988.0,54336.75,10079.75
2020-01-26 23:00:00,6480.0,9954.25,51363.5,9641.5
2020-01-27 00:00:00,6792.0,9289.75,48033.5,9477.0
2020-01-27 01:00:00,6554.0,8977.75,46299.75,9334.75
2020-01-27 02:00:00,6462.0,8639.75,45807.0,9174.0
2020-01-27 03:00:00,6372.0,8494.5,46206.5,9173.0
2020-01-27 04:00:00,6540.0,8655.0,47619.25,9311.0
2020-01-27 05:00:00,7169.0,9240.0,50952.0,9767.75
2020-01-27 06:00:00,8261.0,10526.5,59330.25,10924.5
2020-01-27 07:00:00,9238.0,11593.0,65639.75,12581.75
2020-01-27 08:00:00,9563.0,11996.5,67926.0,13933.0
2020-01-27 09:00:00,9597.0,12028.5,68424.5,14267.75
2020-01-27 10:00:00,9596.0,11974.0,68962.25,14131.0
2020-01-27 11:00:00,9523.0,11978.75,69707.75,13840.5
2020-01-27 12:00:00,9343.0,11748.0,69422.5,13379.75
2020-01-27 13:00:00,9287.0,11696.75,69086.75,13226.5
2020-01-27 14:00:00,9229.0,11585.5,68275.0,13248.5
2020-01-27 15:00:00,9250.0,11632.0,67541.0,13524.75
2020-01-27 16:00:00,9367.0,11716.5,67061.25,13900.25
2020-01-27 17:00:00,9627.0,12274.5,69010.75,14369.75
2020-01-27 18:00:00,9557.0,12408.75,70146.0,13476.5
2020-01-27 19:00:00,9095.0,11912.5,68704.75,12777.25
2020-01-27 20:00:00,8504.0,11313.0,65043.25,12248.75
2020-01-27 21:00:00,7899.0,10715.0,61970.75,11622.0
2020-01-27 22:00:00,7682.0,10705.5,59585.25,10843.0
2020-01-27 23:00:00,7198.0,10604.75,55551.0,10216.5
2020-01-28 00:00:00,6792.0,9884.25,53749.25,9846.25
2020-01-28 01:00:00,6554.0,9403.0,51584.0,9571.0
2020-01-28 02:00:00,6462.0,9112.5,50746.25,9335.25
2020-01-28 03:00:00,6372.0,8906.0,51015.0,9293.5
2020-01-28 04:00:00,6540.0,8952.5,52230.75,9353.25
2020-01-28 05:00:00,7169.0,9452.0,55173.75,9748.25
2020-01-28 06:00:00,8261.0,10619.5,62596.75,10854.0
2020-01-28 07:00:00,9238.0,11678.75,68125.25,12547.75
2020-01-28 08:00:00,9563.0,11994.0,69913.25,13838.5
2020-01-28 09:00:00,9597.0,12050.0,70766.25,14207.0
2020-01-28 10:00:00,9596.0,11937.75,71586.25,14081.25
2020-01-28 11:00:00,9523.0,11927.5,72119.5,13810.75
2020-01-28 12:00:00,9343.0,11621.25,71204.75,13476.25
2020-01-28 13:00:00,9287.0,11567.75,70605.75,13489.0
2020-01-28 14:00:00,9229.0,11467.25,69614.0,13649.25
2020-01-28 15:00:00,9250.0,11456.75,68924.5,13760.5
2020-01-28 16:00:00,9367.0,11660.25,68825.75,13785.25
2020-01-28 17:00:00,9627.0,12317.75,71193.0,13986.5
2020-01-28 18:00:00,9557.0,12471.25,72388.25,13212.75
2020-01-28 19:00:00,9095.0,11953.25,70785.5,12638.0
2020-01-28 20:00:00,8504.0,11383.5,66848.5,12131.25
2020-01-28 21:00:00,7899.0,10709.0,63601.5,11385.75
2020-01-28 22:00:00,7682.0,10685.25,61238.5,10644.25
2020-01-28 23:00:00,7198.0,10567.75,57279.75,9989.0
2020-01-29 00:00:00,6824.0,9979.5,53558.25,9938.5
2020-01-29 01:00:00,6589.0,9522.0,51513.25,9665.0
2020-01-29 02:00:00,6479.0,9178.5,50631.25,9456.75
2020-01-29 03:00:00,6396.0,9029.25,50929.5,9379.0
2020-01-29 04:00:00,6552.0,9072.25,52228.5,9403.5
2020-01-29 05:00:00,7202.0,9480.25,55375.75,9780.25
2020-01-29 06:00:00,8277.0,10613.5,63125.5,10890.75
2020-01-29 07:00:00,9249.0,11600.25,68905.5,12528.5
2020-01-29 08:00:00,9575.0,11932.5,70723.0,13693.75
2020-01-29 09:00:00,9610.0,12083.0,71454.25,13935.5
2020-01-29 10:00:00,9609.0,12091.0,71805.25,13888.0
2020-01-29 11:00:00,9539.0,12112.0,72012.75,13783.0
2020-01-29 12:00:00,9360.0,11926.75,71081.0,13646.0
2020-01-29 13:00:00,9303.0,11927.0,70485.0,13732.25
2020-01-29 14:00:00,9241.0,11758.75,69064.25,13913.75
2020-01-29 15:00:00,9263.0,11837.25,68748.5,14131.0
2020-01-29 16:00:00,9369.0,11829.25,68584.5,14467.0
2020-01-29 17:00:00,9624.0,12347.75,70907.25,14847.75
2020-01-29 18:00:00,9558.0,12472.5,71941.25,14052.5
2020-01-29 19:00:00,9097.0,11976.5,70540.75,12804.75
2020-01-29 20:00:00,8505.0,11408.5,66658.0,12791.75
2020-01-29 21:00:00,7903.0,10782.5,63586.75,12068.25
2020-01-29 22:00:00,7673.0,10718.0,61172.0,11250.5
2020-01-29 23:00:00,7211.0,10577.75,57241.5,10462.75
2020-01-30 00:00:00,6742.0,9869.0,55351.75,10025.25
2020-01-30 01:00:00,6528.0,9425.5,52856.25,9858.0
2020-01-30 02:00:00,6426.0,9100.75,51908.5,9577.0
2020-01-30 03:00:00,6336.0,8919.75,52044.25,9489.75
2020-01-30 04:00:00,6500.0,9053.75,53222.0,9593.25
2020-01-30 05:00:00,7135.0,9574.0,55924.0,10003.75
2020-01-30 06:00:00,8235.0,10727.25,63130.5,11091.0
2020-01-30 07:00:00,9187.0,11631.25,69238.5,12819.0
2020-01-30 08:00:00,9511.0,11949.0,71350.75,14075.75
2020-01-30 09:00:00,9547.0,11994.0,72292.25,14416.0
2020-01-30 10:00:00,9553.0,11861.0,72929.75,14229.75
2020-01-30 11:00:00,9488.0,11896.0,73441.5,13891.75
2020-01-30 12:00:00,9318.0,11664.25,72462.0,13540.5
2020-01-30 13:00:00,9263.0,11629.5,72088.0,13391.25
2020-01-30 14:00:00,9193.0,11498.75,70734.0,13520.0
2020-01-30 15:00:00,9212.0,11510.0,70019.0,13735.0
2020-01-30 16:00:00,9321.0,11588.75,69327.75,14041.5
2020-01-30 17:00:00,9580.0,12119.5,71478.75,14529.75
2020-01-30 18:00:00,9508.0,12287.25,72023.75,13875.25
2020-01-30 19:00:00,9051.0,11769.0,70786.5,13181.75
2020-01-30 20:00:00,8462.0,11154.25,67151.25,12636.5
2020-01-30 21:00:00,7863.0,10603.5,63209.0,11905.0
2020-01-30 22:00:00,7632.0,10655.0,60878.0,11066.0
2020-01-30 23:00:00,7179.0,10499.0,57180.5,10431.25
2020-01-31 00:00:00,6746.0,9882.5,54247.25,10106.5
2020-01-31 01:00:00,6518.0,9460.75,51742.25,9860.75
2020-01-31 02:00:00,6421.0,9096.75,51004.0,9592.75
2020-01-31 03:00:00,6326.0,8968.25,51132.0,9504.5
2020-01-31 04:00:00,6492.0,8983.75,52666.25,9585.75
2020-01-31 05:00:00,7115.0,9481.25,55685.75,10011.75
2020-01-31 06:00:00,8205.0,10574.25,62959.75,11161.25
2020-01-31 07:00:00,9156.0,11532.5,69115.5,12730.5
2020-01-31 08:00:00,9492.0,11839.75,71338.5,13981.5
2020-01-31 09:00:00,9532.0,11913.5,72152.0,14374.25
2020-01-31 10:00:00,9545.0,11892.75,72531.75,14354.75
2020-01-31 11:00:00,9472.0,11951.0,72944.0,14272.5
2020-01-31 12:00:00,9288.0,11704.25,71874.75,14089.5
2020-01-31 13:00:00,9194.0,11688.75,70776.0,14078.0
2020-01-31 14:00:00,9101.0,11471.25,69050.0,14034.75
2020-01-31 15:00:00,9116.0,11366.25,68014.0,13928.5
2020-01-31 16:00:00,9235.0,11405.25,67365.0,14000.0
2020-01-31 17:00:00,9501.0,11763.0,69502.5,14438.5
2020-01-31 18:00:00,9436.0,11848.75,70337.75,13684.25
2020-01-31 19:00:00,8978.0,11417.25,68635.0,12983.0
2020-01-31 20:00:00,8391.0,10900.25,64587.5,12381.25
2020-01-31 21:00:00,7799.0,10270.0,60925.25,11713.75
2020-01-31 22:00:00,7575.0,10362.0,58876.5,10996.75
2020-01-31 23:00:00,7122.0,10315.25,55385.25,10477.75
2020-02-01 00:00:00,6557.0,9600.75,53037.5,10176.75
2020-02-01 01:00:00,6260.0,9063.25,50262.5,9792.25
2020-02-01 02:00:00,6107.0,8656.0,49044.0,9465.0
2020-02-01 03:00:00,5967.0,8406.25,48670.75,9291.5
2020-02-01 04:00:00,5991.0,8228.25,49052.75,9236.5
2020-02-01 05:00:00,6211.0,8288.0,48976.5,9288.75
2020-02-01 06:00:00,6601.0,8567.0,50346.75,9706.25
2020-02-01 07:00:00,7262.0,8961.25,53516.0,10283.75
2020-02-01 08:00:00,7753.0,9527.5,57149.0,10988.0
2020-02-01 09:00:00,8097.0,10031.5,60065.25,11556.0
2020-02-01 10:00:00,8264.0,10384.0,61298.75,11711.0
2020-02-01 11:00:00,8295.0,10474.25,61788.25,11631.25
2020-02-01 12:00:00,8126.0,10531.25,61040.5,11407.0
2020-02-01 13:00:00,7930.0,10373.25,59751.5,11221.0
2020-02-01 14:00:00,7812.0,10134.0,57995.25,11249.25
2020-02-01 15:00:00,7834.0,10104.25,57501.0,11433.0
2020-02-01 16:00:00,7969.0,10175.75,57913.0,11723.0
2020-02-01 17:00:00,8239.0,10638.0,60787.0,12189.0
2020-02-01 18:00:00,8167.0,10939.75,62592.5,11761.5
2020-02-01 19:00:00,7740.0,10514.0,60927.25,11297.25
2020-02-01 20:00:00,7324.0,9946.25,57373.75,10881.25
2020-02-01 21:00:00,6898.0,9458.25,54860.5,10443.25
2020-02-01 22:00:00,6859.0,9490.25,54005.25,10081.75
2020-02-01 23:00:00,6443.0,9606.75,51423.5,9648.0
2020-02-02 00:00:00,6146.0,9115.25,46300.0,9378.25
2020-02-02 01:00:00,5867.0,8689.0,44374.25,9135.0
2020-02-02 02:00:00,5735.0,8148.5,43050.5,8877.0
2020-02-02 03:00:00,5586.0,7828.0,42650.25,8688.0
2020-02-02 04:00:00,5627.0,7769.0,43119.5,8608.25
2020-02-02 05:00:00,5744.0,7956.75,43321.5,8625.0
2020-02-02 06:00:00,5952.0,8231.0,43672.0,8830.0
2020-02-02 07:00:00,6470.0,8380.0,45984.25,9127.0
2020-02-02 08:00:00,6904.0,8784.25,49128.75,9613.0
2020-02-02 09:00:00,7267.0,9272.25,52438.5,10070.25
2020-02-02 10:00:00,7498.0,9581.75,54456.75,10333.0
2020-02-02 11:00:00,7590.0,9793.0,56241.0,10215.25
2020-02-02 12:00:00,7415.0,9821.0,55749.75,10097.75
2020-02-02 13:00:00,7188.0,9568.0,54188.0,9994.75
2020-02-02 14:00:00,7042.0,9283.5,52584.25,10008.5
2020-02-02 15:00:00,7055.0,9206.25,51886.0,10276.5
2020-02-02 16:00:00,7275.0,9383.25,52450.0,10765.25
2020-02-02 17:00:00,7690.0,9991.25,55819.0,11447.75
2020-02-02 18:00:00,7822.0,10450.5,58161.25,11340.25
2020-02-02 19:00:00,7552.0,10283.75,57112.75,11147.5
2020-02-02 20:00:00,7215.0,9845.5,54620.0,10821.0
2020-02-02 21:00:00,6846.0,9417.5,53139.25,10277.75
2020-02-02 22:00:00,6884.0,9460.0,52955.75,9924.75
2020-02-02 23:00:00,6509.0,9376.5,49895.0,9478.5
2020-02-03 00:00:00,6722.0,8702.5,47716.5,9250.25
2020-02-03 01:00:00,6502.0,8421.25,45952.5,9106.75
2020-02-03 02:00:00,6393.0,8187.25,45421.75,8946.75
2020-02-03 03:00:00,6299.0,8124.0,45906.0,8943.25
2020-02-03 04:00:00,6466.0,8210.75,47675.5,9105.5
2020-02-03 05:00:00,7110.0,8881.0,51512.0,9569.75
2020-02-03 06:00:00,8196.0,10226.5,60019.5,10778.75
2020-02-03 07:00:00,9149.0,11343.0,66220.5,12549.0
2020-02-03 08:00:00,9480.0,11645.75,68600.5,13880.5
2020-02-03 09:00:00,9519.0,11746.0,69558.5,14204.25
2020-02-03 10:00:00,9531.0,11684.0,70293.75,14086.5
2020-02-03 11:00:00,9474.0,11706.75,70879.5,13854.75
2020-02-03 12:00:00,9280.0,11491.5,70299.0,13581.0
2020-02-03 13:00:00,9200.0,11423.5,69836.0,13493.25
2020-02-03 14:00:00,9111.0,11272.0,68710.0,13490.0
2020-02-03 15:00:00,9123.0,11256.25,68022.75,13710.5
2020-02-03 16:00:00,9259.0,11190.25,67241.25,14008.0
2020-02-03 17:00:00,9541.0,11655.0,69352.75,14359.25
2020-02-03 18:00:00,9487.0,11878.0,70668.5,13604.75
2020-02-03 19:00:00,9036.0,11455.25,69293.0,12885.0
2020-02-03 20:00:00,8454.0,10876.0,65319.25,12272.75
2020-02-03 21:00:00,7858.0,10219.75,62047.25,11630.75
2020-02-03 22:00:00,7624.0,10184.5,59436.25,10839.75
2020-02-03 23:00:00,7179.0,10148.5,55370.75,10181.25
2020-02-04 00:00:00,6722.0,9472.75,52130.75,9757.75
2020-02-04 01:00:00,6502.0,8944.5,50160.5,9433.25
2020-02-04 02:00:00,6393.0,8668.5,49186.5,9194.5
2020-02-04 03:00:00,6299.0,8490.0,49595.25,9132.5
2020-02-04 04:00:00,6466.0,8627.0,51022.0,9203.0
2020-02-04 05:00:00,7110.0,9069.5,54140.25,9575.75
2020-02-04 06:00:00,8196.0,10151.75,61857.0,10674.0
2020-02-04 07:00:00,9149.0,11095.5,67694.0,12339.75
2020-02-04 08:00:00,9480.0,11356.25,70026.75,13544.0
2020-02-04 09:00:00,9519.0,11506.25,70896.75,13920.5
2020-02-04 10:00:00,9531.0,11451.75,71646.0,13798.0
2020-02-04 11:00:00,9474.0,11429.75,72050.25,13541.0
2020-02-04 12:00:00,9280.0,11197.5,71372.25,13129.0
2020-02-04 13:00:00,9200.0,11194.5,70822.25,13115.5
2020-02-04 14:00:00,9111.0,11097.25,69619.75,13253.0
2020-02-04 15:00:00,9123.0,11131.25,68690.0,13375.25
2020-02-04 16:00:00,9259.0,11257.25,68161.0,13479.5
2020-02-04 17:00:00,9541.0,11820.75,70138.0,13724.75
2020-02-04 18:00:00,9487.0,12159.5,71264.5,13167.0
2020-02-04 19:00:00,9036.0,11621.25,69811.75,12696.75
2020-02-04 20:00:00,8454.0,11003.75,65957.75,12190.75
2020-02-04 21:00:00,7858.0,10388.25,62711.25,11463.25
2020-02-04 22:00:00,7624.0,10447.75,59958.5,10738.0
2020-02-04 23:00:00,7179.0,10269.0,55945.5,10120.0
2020-02-05 00:00:00,6622.0,9752.25,52546.0,10040.0
2020-02-05 01:00:00,6398.0,9402.25,50243.0,9769.25
2020-02-05 02:00:00,6290.0,9021.75,49451.25,9554.25
2020-02-05 03:00:00,6191.0,8921.5,50052.25,9462.0
2020-02-05 04:00:00,6371.0,9017.75,51472.75,9516.25
2020-02-05 05:00:00,7011.0,9456.25,54482.25,9852.5
2020-02-05 06:00:00,8113.0,10563.75,62224.75,10997.5
2020-02-05 07:00:00,9045.0,11548.75,67632.25,12632.5
2020-02-05 08:00:00,9378.0,11855.25,69550.75,13743.25
2020-02-05 09:00:00,9427.0,11921.25,70580.75,13928.5
2020-02-05 10:00:00,9451.0,11893.25,71692.25,13776.0
2020-02-05 11:00:00,9403.0,11881.25,72336.0,13570.5
2020-02-05 12:00:00,9203.0,11635.0,71195.0,13375.0
