date,residual_generationAT,residual_generationBE,residual_generationGER,residual_generationNL
2019-09-10 18:00:00,7064.0,682,13862.0,592.75
2019-09-10 19:00:00,8494.0,246,10213.75,317.0
2019-09-10 20:00:00,8786.0,133,9194.5,279.25
2019-09-10 21:00:00,6479.0,151,8828.75,321.75
2019-09-10 22:00:00,5943.0,187,8582.25,391.0
2019-09-10 23:00:00,5610.0,239,8477.75,480.5
2019-09-11 00:00:00,5294.0,275,7525.0,587.25
2019-09-11 01:00:00,5157.0,333,7110.5,625.25
2019-09-11 02:00:00,5026.0,408,7065.75,761.75
2019-09-11 03:00:00,5027.0,467,7508.0,918.75
2019-09-11 04:00:00,5116.0,537,8209.5,1057.5
2019-09-11 05:00:00,5333.0,672,9029.5,1206.75
2019-09-11 06:00:00,6367.0,826,10203.25,1386.75
2019-09-11 07:00:00,7354.0,1040,13068.25,1707.25
2019-09-11 08:00:00,7476.0,1371,18577.75,2189.5
2019-09-11 09:00:00,6594.0,1758,23919.5,2467.5
2019-09-11 10:00:00,6047.0,2106,28640.75,2586.0
2019-09-11 11:00:00,5703.0,2319,34126.0,2623.75
2019-09-11 12:00:00,5104.0,2446,37345.0,2712.25
2019-09-11 13:00:00,5059.0,2526,38493.75,2759.0
2019-09-11 14:00:00,5067.0,2566,37343.75,2808.5
2019-09-11 15:00:00,5149.0,2566,34228.0,2793.75
2019-09-11 16:00:00,5461.0,2499,30110.25,2709.0
2019-09-11 17:00:00,5906.0,2376,25415.5,2570.0
2019-09-11 18:00:00,6411.0,2219,21507.25,2410.75
2019-09-11 19:00:00,6693.0,2057,19836.5,2184.25
2019-09-11 20:00:00,7191.0,1955,19525.75,1868.75
2019-09-11 21:00:00,6174.0,1879,19121.75,1558.0
2019-09-11 22:00:00,5629.0,1751,18432.5,1200.25
2019-09-11 23:00:00,5381.0,1536,17661.25,895.75
2019-09-12 00:00:00,4767.0,1426,17014.25,607.75
2019-09-12 01:00:00,4677.0,1209,15705.25,479.25
2019-09-12 02:00:00,4634.0,958,14634.75,423.0
2019-09-12 03:00:00,4602.0,736,13401.0,384.25
2019-09-12 04:00:00,4563.0,631,12511.5,359.25
2019-09-12 05:00:00,4924.0,567,11732.25,381.5
2019-09-12 06:00:00,8093.0,500,11163.75,460.75
2019-09-12 07:00:00,8558.0,472,11470.75,590.0
2019-09-12 08:00:00,8611.0,645,13470.75,845.25
2019-09-12 09:00:00,8459.0,960,16296.25,1244.5
2019-09-12 10:00:00,7763.0,1416,19644.75,1799.75
2019-09-12 11:00:00,6957.0,1908,23602.0,2361.75
2019-09-12 12:00:00,5869.0,2321,27124.25,2609.25
2019-09-12 13:00:00,5035.0,2591,29274.5,2676.5
2019-09-12 14:00:00,4998.0,2709,29960.0,2649.5
2019-09-12 15:00:00,5007.0,2668,28836.25,2604.5
2019-09-12 16:00:00,5194.0,2506,25678.75,2381.25
2019-09-12 17:00:00,5873.0,2282,20982.0,1994.5
2019-09-12 18:00:00,7992.0,1986,15723.75,1605.0
2019-09-12 19:00:00,8602.0,1726,12842.75,1481.25
2019-09-12 20:00:00,8489.0,1708,12742.5,1621.75
2019-09-12 21:00:00,6511.0,1781,13683.0,1868.25
2019-09-12 22:00:00,5472.0,1836,14745.25,2052.0
2019-09-12 23:00:00,5059.0,1831,15466.25,2153.5
2019-09-13 00:00:00,4459.0,1739,15400.75,2229.0
2019-09-13 01:00:00,4214.0,1602,16303.75,2284.25
2019-09-13 02:00:00,4179.0,1447,17012.5,2128.0
2019-09-13 03:00:00,4184.0,1264,17010.75,1905.75
2019-09-13 04:00:00,4175.0,1079,17196.0,1692.5
2019-09-13 05:00:00,4349.0,926,17156.5,1456.75
2019-09-13 06:00:00,5621.0,774,17047.5,1263.25
2019-09-13 07:00:00,7929.0,709,17944.25,1222.75
2019-09-13 08:00:00,8169.0,728,20814.5,1537.0
2019-09-13 09:00:00,7740.0,722,23803.25,2030.5
2019-09-13 10:00:00,7166.0,746,26289.25,2556.5
2019-09-13 11:00:00,7006.0,815,28534.25,3024.0
2019-09-13 12:00:00,5465.0,912,29573.5,3299.5
2019-09-13 13:00:00,4591.0,1002,29231.75,3322.0
2019-09-13 14:00:00,4633.0,1085,27588.5,3136.0
2019-09-13 15:00:00,4615.0,1127,24926.25,2729.5
2019-09-13 16:00:00,4775.0,1096,21032.0,2147.5
2019-09-13 17:00:00,7370.0,951,16004.25,1481.0
2019-09-13 18:00:00,8333.0,674,11088.25,870.75
2019-09-13 19:00:00,8281.0,408,8304.0,558.0
2019-09-13 20:00:00,8177.0,366,7646.0,472.0
2019-09-13 21:00:00,7789.0,405,7416.25,404.0
2019-09-13 22:00:00,7219.0,445,7213.75,318.75
2019-09-13 23:00:00,5372.0,458,6871.0,262.0
2019-09-14 00:00:00,4707.0,451,6623.75,259.75
2019-09-14 01:00:00,4308.0,449,6131.75,225.75
2019-09-14 02:00:00,4291.0,418,5683.25,200.5
2019-09-14 03:00:00,4250.0,380,5277.75,179.75
2019-09-14 04:00:00,4255.0,352,4976.5,166.5
2019-09-14 05:00:00,4355.0,338,4631.75,176.0
2019-09-14 06:00:00,4613.0,326,4388.25,527.25
2019-09-14 07:00:00,5146.0,351,5524.25,1381.5
2019-09-14 08:00:00,6340.0,693,9375.75,2169.25
2019-09-14 09:00:00,5631.0,1227,14128.25,2810.25
2019-09-14 10:00:00,4666.0,1784,18866.75,3220.25
2019-09-14 11:00:00,4434.0,2221,22647.0,3368.75
2019-09-14 12:00:00,4093.0,2479,24736.25,3287.5
2019-09-14 13:00:00,3855.0,2555,25313.25,3070.75
2019-09-14 14:00:00,3866.0,2473,24232.5,2659.75
2019-09-14 15:00:00,3876.0,2227,21497.0,2040.5
2019-09-14 16:00:00,4022.0,1812,17157.25,1252.25
2019-09-14 17:00:00,4776.0,1242,11375.0,504.5
2019-09-14 18:00:00,6936.0,639,6017.25,122.5
2019-09-14 19:00:00,8060.0,206,3757.75,88.75
2019-09-14 20:00:00,8002.0,136,4483.0,138.5
2019-09-14 21:00:00,7463.0,146,5837.0,228.75
2019-09-14 22:00:00,5408.0,140,7319.0,396.5
2019-09-14 23:00:00,4615.0,127,9013.25,651.0
2019-09-15 00:00:00,4230.0,117,11232.0,876.5
2019-09-15 01:00:00,3716.0,112,12975.25,1034.75
2019-09-15 02:00:00,3653.0,117,14718.5,1199.0
2019-09-15 03:00:00,3607.0,133,15895.5,1324.75
2019-09-15 04:00:00,3600.0,161,16939.5,1382.0
2019-09-15 05:00:00,3600.0,197,17662.75,1433.0
2019-09-15 06:00:00,3605.0,241,18541.0,1784.5
2019-09-15 07:00:00,3817.0,319,20870.75,2567.5
2019-09-15 08:00:00,3855.0,741,25950.5,3365.25
2019-09-15 09:00:00,3760.0,1364,30812.75,4030.5
2019-09-15 10:00:00,3646.0,1962,35856.25,4352.0
2019-09-15 11:00:00,3545.0,2383,40408.0,4323.0
2019-09-15 12:00:00,3487.0,2610,42872.75,4049.5
2019-09-15 13:00:00,3256.0,2674,42920.25,3625.75
2019-09-15 14:00:00,3209.0,2604,40648.0,3059.0
2019-09-15 15:00:00,3078.0,2390,36476.25,2267.75
2019-09-15 16:00:00,3321.0,2008,30743.25,1359.5
2019-09-15 17:00:00,3994.0,1435,23881.5,666.25
2019-09-15 18:00:00,4749.0,775,17460.25,322.75
2019-09-15 19:00:00,6291.0,309,13963.75,211.25
2019-09-15 20:00:00,7391.0,237,12882.0,177.0
2019-09-15 21:00:00,7088.0,261,12114.75,176.75
2019-09-15 22:00:00,6656.0,278,11507.75,223.0
2019-09-15 23:00:00,4460.0,290,11030.75,302.25
2019-09-16 00:00:00,3834.0,103,11954.25,345.0
2019-09-16 01:00:00,3586.0,102,11092.0,381.75
2019-09-16 02:00:00,3532.0,123,10346.5,387.5
2019-09-16 03:00:00,3514.0,159,9347.75,330.75
2019-09-16 04:00:00,3520.0,209,8522.0,267.0
2019-09-16 05:00:00,3871.0,245,7876.25,228.75
2019-09-16 06:00:00,6787.0,238,7529.75,266.25
2019-09-16 07:00:00,7756.0,238,8086.0,406.5
2019-09-16 08:00:00,8021.0,355,10808.5,554.5
2019-09-16 09:00:00,7812.0,526,14318.75,919.0
2019-09-16 10:00:00,7387.0,654,17630.5,1458.5
2019-09-16 11:00:00,7361.0,752,20013.5,1668.75
2019-09-16 12:00:00,6765.0,818,21207.0,1865.5
2019-09-16 13:00:00,6538.0,838,21189.5,1967.5
2019-09-16 14:00:00,6497.0,790,20128.75,1767.25
2019-09-16 15:00:00,6413.0,710,18047.25,1515.0
2019-09-16 16:00:00,6533.0,615,15190.5,1201.0
2019-09-16 17:00:00,7319.0,477,11842.0,746.5
2019-09-16 18:00:00,7904.0,348,8906.5,456.5
2019-09-16 19:00:00,8016.0,266,7659.25,461.5
2019-09-16 20:00:00,7904.0,267,7836.25,509.0
2019-09-16 21:00:00,7490.0,298,8409.0,555.5
2019-09-16 22:00:00,6459.0,334,9035.5,569.5
2019-09-16 23:00:00,4590.0,358,9827.0,607.0
2019-09-17 00:00:00,4296.0,310,11455.75,788.25
2019-09-17 01:00:00,4032.0,295,12347.5,879.5
2019-09-17 02:00:00,3894.0,267,13189.25,959.25
2019-09-17 03:00:00,3864.0,247,13936.75,1021.0
2019-09-17 04:00:00,3996.0,238,14902.25,1114.0
2019-09-17 05:00:00,4285.0,238,15910.75,1178.25
2019-09-17 06:00:00,5113.0,258,16937.25,1354.25
2019-09-17 07:00:00,6652.0,314,18585.25,1890.5
2019-09-17 08:00:00,7218.0,629,22334.0,2588.75
2019-09-17 09:00:00,6185.0,1122,27353.25,3271.25
2019-09-17 10:00:00,5665.0,1637,32642.25,3795.5
2019-09-17 11:00:00,5696.0,2042,37300.5,4245.25
2019-09-17 12:00:00,5011.0,2320,40923.0,4538.0
2019-09-17 13:00:00,4708.0,2503,43399.25,4573.75
2019-09-17 14:00:00,4981.0,2599,44513.75,4378.25
2019-09-17 15:00:00,5000.0,2598,44070.5,3989.5
2019-09-17 16:00:00,5018.0,2414,42161.0,3279.75
2019-09-17 17:00:00,5087.0,2044,38331.5,2441.25
2019-09-17 18:00:00,5076.0,1614,33429.0,1907.75
2019-09-17 19:00:00,5273.0,1202,30195.75,1725.25
2019-09-17 20:00:00,5399.0,991,28686.75,1587.25
2019-09-17 21:00:00,4772.0,872,27358.25,1402.5
2019-09-17 22:00:00,4322.0,748,25803.0,1205.5
2019-09-17 23:00:00,3640.0,633,24602.75,1040.0
2019-09-18 00:00:00,3413.0,565,23223.0,959.5
2019-09-18 01:00:00,3269.0,494,22132.0,838.0
2019-09-18 02:00:00,3208.0,453,21699.5,724.0
2019-09-18 03:00:00,3179.0,400,20662.0,663.5
2019-09-18 04:00:00,3203.0,350,19665.25,650.75
2019-09-18 05:00:00,3534.0,327,18827.0,660.25
2019-09-18 06:00:00,4391.0,312,18420.75,938.25
2019-09-18 07:00:00,6091.0,330,19252.25,1669.5
2019-09-18 08:00:00,6371.0,621,23453.0,2368.0
2019-09-18 09:00:00,4897.0,1124,29343.75,2945.75
2019-09-18 10:00:00,4227.0,1631,35341.75,3178.0
2019-09-18 11:00:00,3954.0,2015,39399.0,3036.0
2019-09-18 12:00:00,3792.0,2232,41300.75,2828.25
2019-09-18 13:00:00,3774.0,2260,41792.5,2659.25
2019-09-18 14:00:00,3811.0,2189,40793.5,2460.75
2019-09-18 15:00:00,3843.0,2021,37874.0,2151.25
2019-09-18 16:00:00,4021.0,1770,33357.0,1671.0
2019-09-18 17:00:00,4466.0,1385,27091.25,1168.5
2019-09-18 18:00:00,5898.0,931,20603.25,846.5
2019-09-18 19:00:00,7143.0,595,16986.25,674.25
2019-09-18 20:00:00,7480.0,601,15968.25,568.0
2019-09-18 21:00:00,5709.0,596,15425.0,480.5
2019-09-18 22:00:00,4514.0,516,14904.25,397.0
2019-09-18 23:00:00,4269.0,424,14370.25,323.5
2019-09-19 00:00:00,4322.0,369,13480.25,208.5
2019-09-19 01:00:00,4286.0,307,12687.75,193.0
2019-09-19 02:00:00,4241.0,258,12075.25,174.0
2019-09-19 03:00:00,4226.0,220,11455.25,153.0
2019-09-19 04:00:00,4232.0,191,11000.75,122.5
2019-09-19 05:00:00,4281.0,176,10546.0,108.0
2019-09-19 06:00:00,4938.0,170,10117.5,227.75
2019-09-19 07:00:00,6277.0,186,10931.25,523.75
2019-09-19 08:00:00,7327.0,402,14951.25,843.75
2019-09-19 09:00:00,6503.0,768,19811.75,1152.75
2019-09-19 10:00:00,5125.0,1194,24700.0,1403.0
2019-09-19 11:00:00,4301.0,1607,28072.25,1631.25
2019-09-19 12:00:00,3923.0,1871,29444.75,1790.0
2019-09-19 13:00:00,3706.0,1998,29218.0,1786.25
2019-09-19 14:00:00,3669.0,1982,27561.25,1605.25
2019-09-19 15:00:00,3682.0,1824,24408.5,1265.5
2019-09-19 16:00:00,3947.0,1531,19729.25,796.75
2019-09-19 17:00:00,4923.0,1110,13705.0,370.0
2019-09-19 18:00:00,6533.0,635,8057.25,155.0
2019-09-19 19:00:00,7804.0,300,5680.25,118.5
2019-09-19 20:00:00,7755.0,281,5600.0,107.0
2019-09-19 21:00:00,5722.0,315,5592.25,102.5
2019-09-19 22:00:00,4694.0,333,5525.5,87.0
2019-09-19 23:00:00,4122.0,343,5423.25,79.25
2019-09-20 00:00:00,3812.0,434,5094.5,163.75
2019-09-20 01:00:00,3723.0,414,4898.0,159.0
2019-09-20 02:00:00,3656.0,381,4747.5,166.75
2019-09-20 03:00:00,3697.0,344,4630.5,168.75
2019-09-20 04:00:00,3715.0,315,4628.75,177.5
2019-09-20 05:00:00,3802.0,301,4753.75,196.0
2019-09-20 06:00:00,4888.0,313,4964.25,365.0
2019-09-20 07:00:00,6866.0,368,6377.5,745.75
2019-09-20 08:00:00,7836.0,736,10896.75,1051.25
2019-09-20 09:00:00,6192.0,1281,16115.75,1343.0
2019-09-20 10:00:00,4859.0,1841,20979.0,1611.75
2019-09-20 11:00:00,4638.0,2307,24698.25,1813.5
2019-09-20 12:00:00,3908.0,2616,26824.5,1874.5
2019-09-20 13:00:00,4072.0,2767,27306.5,1810.0
2019-09-20 14:00:00,3849.0,2780,25975.25,1660.0
2019-09-20 15:00:00,3922.0,2634,22727.75,1398.75
2019-09-20 16:00:00,4244.0,2300,17777.75,1017.75
2019-09-20 17:00:00,4527.0,1816,11689.0,677.25
2019-09-20 18:00:00,6766.0,1353,6457.25,600.75
2019-09-20 19:00:00,7565.0,1171,4657.75,716.25
2019-09-20 20:00:00,6386.0,1367,4947.25,844.25
2019-09-20 21:00:00,4718.0,1528,5402.25,976.75
2019-09-20 22:00:00,4322.0,1588,5854.5,981.25
2019-09-20 23:00:00,3904.0,1538,6178.0,1009.5
2019-09-21 00:00:00,3435.0,1306,6833.75,990.0
2019-09-21 01:00:00,3273.0,1113,6962.25,941.0
2019-09-21 02:00:00,3233.0,956,6971.75,908.75
2019-09-21 03:00:00,3200.0,885,6691.75,876.5
2019-09-21 04:00:00,3192.0,880,6502.25,899.5
2019-09-21 05:00:00,3201.0,896,6293.5,992.0
2019-09-21 06:00:00,3355.0,926,6077.5,1402.0
2019-09-21 07:00:00,3752.0,984,7091.25,2197.5
2019-09-21 08:00:00,3868.0,1323,11769.25,2941.5
2019-09-21 09:00:00,3696.0,1843,17562.75,3669.25
2019-09-21 10:00:00,3311.0,2357,22908.0,4272.0
2019-09-21 11:00:00,3082.0,2728,26890.75,4602.5
2019-09-21 12:00:00,2870.0,2920,29114.75,4676.75
2019-09-21 13:00:00,2855.0,2972,29449.5,4444.5
2019-09-21 14:00:00,2878.0,2906,27904.0,4016.75
2019-09-21 15:00:00,2925.0,2696,24512.75,3320.5
2019-09-21 16:00:00,3143.0,2296,19294.75,2545.25
2019-09-21 17:00:00,3682.0,1746,12910.75,1967.25
2019-09-21 18:00:00,5244.0,1242,8081.5,1821.5
2019-09-21 19:00:00,5387.0,1021,7818.75,1920.25
2019-09-21 20:00:00,4313.0,1136,9794.0,1945.5
2019-09-21 21:00:00,3943.0,1265,11128.25,1899.5
2019-09-21 22:00:00,3582.0,1375,12000.75,1778.5
2019-09-21 23:00:00,3512.0,1462,12311.25,1668.0
2019-09-22 00:00:00,2598.0,1382,13268.5,1610.75
2019-09-22 01:00:00,2515.0,1354,12770.75,1530.5
2019-09-22 02:00:00,2521.0,1315,12286.75,1461.75
2019-09-22 03:00:00,2491.0,1276,11789.25,1422.75
2019-09-22 04:00:00,2555.0,1246,11432.25,1455.5
2019-09-22 05:00:00,2577.0,1228,11493.5,1459.0
2019-09-22 06:00:00,2625.0,1203,11883.25,1737.25
2019-09-22 07:00:00,2868.0,1195,13489.25,2402.0
2019-09-22 08:00:00,2888.0,1377,17628.0,2931.75
2019-09-22 09:00:00,2763.0,1672,20774.25,3257.5
2019-09-22 10:00:00,2650.0,1904,23710.25,3438.0
2019-09-22 11:00:00,2582.0,2105,27292.25,3420.0
2019-09-22 12:00:00,2245.0,2225,29288.5,3118.75
2019-09-22 13:00:00,2076.0,2228,29155.5,2547.5
2019-09-22 14:00:00,2122.0,2042,27237.25,1946.75
2019-09-22 15:00:00,2133.0,1724,23887.0,1519.0
2019-09-22 16:00:00,2300.0,1409,19056.25,1217.5
2019-09-22 17:00:00,2808.0,1355,13920.5,1012.25
2019-09-22 18:00:00,3342.0,1189,11267.5,941.25
2019-09-22 19:00:00,3322.0,1028,12535.75,843.5
2019-09-22 20:00:00,3391.0,1044,14561.75,729.0
2019-09-22 21:00:00,3091.0,892,15357.5,623.75
2019-09-22 22:00:00,2951.0,731,15507.25,548.25
2019-09-22 23:00:00,2919.0,644,15088.25,491.0
2019-09-23 00:00:00,3186.0,755,13288.25,727.75
2019-09-23 01:00:00,3216.0,733,12334.75,715.75
2019-09-23 02:00:00,3123.0,720,11570.25,670.5
2019-09-23 03:00:00,3142.0,728,11195.0,573.75
2019-09-23 04:00:00,3277.0,748,11336.75,514.5
2019-09-23 05:00:00,3311.0,781,11645.0,454.75
2019-09-23 06:00:00,3799.0,808,11887.5,507.5
2019-09-23 07:00:00,4875.0,894,12413.0,782.25
2019-09-23 08:00:00,5750.0,1150,13688.0,1140.75
2019-09-23 09:00:00,5671.0,1454,14442.75,1542.25
2019-09-23 10:00:00,5337.0,1704,15544.75,1936.5
2019-09-23 11:00:00,5387.0,1948,16731.0,2283.0
2019-09-23 12:00:00,4771.0,2174,17156.25,2395.75
2019-09-23 13:00:00,4786.0,2289,16882.0,2234.25
2019-09-23 14:00:00,4804.0,2259,15912.75,1942.5
2019-09-23 15:00:00,5325.0,2144,13953.5,1516.0
2019-09-23 16:00:00,5858.0,1911,11107.5,952.25
2019-09-23 17:00:00,6377.0,1511,8056.75,465.25
2019-09-23 18:00:00,7270.0,934,5762.25,259.25
2019-09-23 19:00:00,7225.0,454,5236.25,243.75
2019-09-23 20:00:00,6394.0,311,5588.5,263.0
2019-09-23 21:00:00,4627.0,409,5744.25,345.25
2019-09-23 22:00:00,3843.0,720,5771.0,480.5
2019-09-23 23:00:00,3640.0,1038,5562.75,679.5
2019-09-24 00:00:00,3448.0,1100,4672.75,1147.25
2019-09-24 01:00:00,3370.0,1148,4473.5,1209.0
2019-09-24 02:00:00,3332.0,1263,4224.5,1241.75
2019-09-24 03:00:00,3314.0,1392,3962.25,1305.0
2019-09-24 04:00:00,3405.0,1459,3826.75,1411.5
2019-09-24 05:00:00,3560.0,1457,3810.25,1528.5
2019-09-24 06:00:00,6506.0,1480,4059.0,1657.5
2019-09-24 07:00:00,7164.0,1472,5135.75,1788.75
2019-09-24 08:00:00,7273.0,1548,8544.25,1894.25
2019-09-24 09:00:00,6838.0,1741,12588.75,2015.5
2019-09-24 10:00:00,6629.0,1898,16122.75,2156.75
2019-09-24 11:00:00,5434.0,2129,18754.0,2255.0
2019-09-24 12:00:00,4805.0,2408,20067.0,2296.0
2019-09-24 13:00:00,3989.0,2557,19675.0,2304.75
2019-09-24 14:00:00,3978.0,2554,18106.5,2324.0
2019-09-24 15:00:00,4503.0,2471,15722.25,2294.0
2019-09-24 16:00:00,4989.0,2365,13009.5,2215.5
2019-09-24 17:00:00,6619.0,2196,10458.5,2139.0
2019-09-24 18:00:00,7193.0,2042,8931.25,2054.5
2019-09-24 19:00:00,6672.0,1987,9184.25,1984.25
2019-09-24 20:00:00,5881.0,1962,10277.75,1956.25
2019-09-24 21:00:00,3927.0,1939,11090.75,1913.75
2019-09-24 22:00:00,3608.0,1922,11595.0,1809.75
2019-09-24 23:00:00,3441.0,1919,11725.25,1687.75
2019-09-25 00:00:00,3735.0,1797,10323.75,1429.0
2019-09-25 01:00:00,3730.0,1779,9642.75,1401.5
2019-09-25 02:00:00,3731.0,1762,8915.75,1362.75
2019-09-25 03:00:00,3689.0,1686,8298.5,1329.75
2019-09-25 04:00:00,3703.0,1616,7941.75,1388.0
2019-09-25 05:00:00,3815.0,1538,7708.25,1405.5
2019-09-25 06:00:00,5516.0,1586,7545.25,1465.5
2019-09-25 07:00:00,6743.0,1778,7694.0,1637.25
2019-09-25 08:00:00,6878.0,1986,9144.5,1889.0
2019-09-25 09:00:00,6565.0,2302,11343.25,2211.0
2019-09-25 10:00:00,5464.0,2667,13825.75,2575.75
2019-09-25 11:00:00,5469.0,2902,16034.5,2798.25
2019-09-25 12:00:00,4992.0,2920,17360.25,2803.5
2019-09-25 13:00:00,5028.0,2875,17636.75,2546.5
2019-09-25 14:00:00,5011.0,2769,16832.25,2179.75
2019-09-25 15:00:00,5044.0,2545,14927.0,1822.75
2019-09-25 16:00:00,4788.0,2322,12098.0,1589.0
2019-09-25 17:00:00,5171.0,2136,8813.25,1459.25
2019-09-25 18:00:00,6696.0,1915,6168.0,1426.25
2019-09-25 19:00:00,7242.0,1781,5604.75,1421.25
2019-09-25 20:00:00,5621.0,1779,6171.25,1373.75
2019-09-25 21:00:00,4877.0,1765,7016.75,1294.5
2019-09-25 22:00:00,3978.0,1751,7795.25,1258.0
2019-09-25 23:00:00,3701.0,1753,8472.25,1320.0
2019-09-26 00:00:00,3609.0,1658,8650.0,1388.0
2019-09-26 01:00:00,3540.0,1520,8838.0,1373.0
2019-09-26 02:00:00,3433.0,1362,8956.25,1354.5
2019-09-26 03:00:00,3423.0,1290,8886.75,1404.5
2019-09-26 04:00:00,3511.0,1322,8793.0,1505.75
2019-09-26 05:00:00,3583.0,1371,8751.5,1611.75
2019-09-26 06:00:00,4356.0,1435,8829.0,1801.75
2019-09-26 07:00:00,6127.0,1551,9308.25,2122.5
2019-09-26 08:00:00,6199.0,1740,11228.75,2482.75
2019-09-26 09:00:00,6011.0,1980,13642.25,2706.0
2019-09-26 10:00:00,5872.0,2218,15818.5,2747.25
2019-09-26 11:00:00,5193.0,2373,17606.5,2877.75
2019-09-26 12:00:00,4316.0,2488,18591.0,2956.0
2019-09-26 13:00:00,4217.0,2613,18738.5,2964.0
2019-09-26 14:00:00,3903.0,2659,18384.75,2938.25
2019-09-26 15:00:00,3912.0,2621,17514.0,2862.75
2019-09-26 16:00:00,4086.0,2490,16353.75,2689.25
2019-09-26 17:00:00,4418.0,2370,15324.25,2484.5
2019-09-26 18:00:00,4761.0,2291,15055.5,2361.0
2019-09-26 19:00:00,4780.0,2246,15934.0,2364.75
2019-09-26 20:00:00,4569.0,2247,17096.75,2356.0
2019-09-26 21:00:00,4060.0,2223,17929.0,2302.0
2019-09-26 22:00:00,3712.0,2163,18236.5,2226.0
2019-09-26 23:00:00,3567.0,2083,17971.75,2158.75
2019-09-27 00:00:00,3552.0,2008,17680.5,1985.0
2019-09-27 01:00:00,3447.0,1948,17096.0,1911.75
2019-09-27 02:00:00,3401.0,1889,16602.25,1912.5
2019-09-27 03:00:00,3418.0,1843,15993.5,1905.75
2019-09-27 04:00:00,3550.0,1789,15647.0,1863.75
2019-09-27 05:00:00,3689.0,1744,15351.5,1823.75
2019-09-27 06:00:00,4880.0,1742,15195.0,1989.0
2019-09-27 07:00:00,6510.0,1762,15312.25,2512.0
2019-09-27 08:00:00,7105.0,1945,16680.25,2960.25
2019-09-27 09:00:00,6831.0,2449,18909.75,3419.25
2019-09-27 10:00:00,5754.0,3024,21688.5,3622.75
2019-09-27 11:00:00,5134.0,3429,24386.5,3708.25
2019-09-27 12:00:00,5039.0,3707,25741.75,3779.5
2019-09-27 13:00:00,4240.0,3850,25821.5,3752.75
2019-09-27 14:00:00,4232.0,3791,24942.25,3445.5
2019-09-27 15:00:00,4168.0,3588,23144.0,3071.5
2019-09-27 16:00:00,4194.0,3286,20352.5,2803.0
2019-09-27 17:00:00,5282.0,2897,17059.5,2667.0
2019-09-27 18:00:00,5774.0,2506,14470.75,2738.25
2019-09-27 19:00:00,6113.0,2349,14383.75,2910.75
2019-09-27 20:00:00,5575.0,2414,15709.25,2994.0
2019-09-27 21:00:00,3758.0,2482,17612.5,2963.75
2019-09-27 22:00:00,3359.0,2515,19404.75,2758.25
2019-09-27 23:00:00,3345.0,2507,20948.5,2575.75
2019-09-28 00:00:00,3181.0,2506,22742.5,2571.75
2019-09-28 01:00:00,3132.0,2419,23906.5,2422.0
2019-09-28 02:00:00,3072.0,2337,24661.0,2224.5
2019-09-28 03:00:00,3034.0,2229,24742.0,2104.5
2019-09-28 04:00:00,3060.0,2086,24884.0,2116.5
2019-09-28 05:00:00,3081.0,2053,24856.0,2152.0
2019-09-28 06:00:00,3163.0,2095,24998.0,2508.0
2019-09-28 07:00:00,3386.0,2169,25476.25,3306.5
2019-09-28 08:00:00,3607.0,2403,28198.5,3810.5
2019-09-28 09:00:00,3539.0,2780,32751.25,4131.5
2019-09-28 10:00:00,3378.0,3127,38078.75,4113.5
2019-09-28 11:00:00,3339.0,3355,42382.0,4002.75
2019-09-28 12:00:00,3068.0,3500,44777.5,4035.0
2019-09-28 13:00:00,2946.0,3575,45038.0,4036.0
2019-09-28 14:00:00,2955.0,3564,43437.5,3925.5
2019-09-28 15:00:00,3029.0,3437,40221.25,3846.25
2019-09-28 16:00:00,3143.0,3240,36110.0,3696.25
2019-09-28 17:00:00,3507.0,2956,31402.75,3463.0
2019-09-28 18:00:00,3920.0,2601,27845.0,3226.25
2019-09-28 19:00:00,4828.0,2361,27358.5,3054.75
2019-09-28 20:00:00,3913.0,2274,28296.0,2910.5
2019-09-28 21:00:00,3535.0,2213,29171.75,2722.5
2019-09-28 22:00:00,3449.0,2157,29426.5,2542.5
2019-09-28 23:00:00,3233.0,2089,29733.25,2360.0
2019-09-29 00:00:00,2929.0,2004,29313.5,2245.75
2019-09-29 01:00:00,2841.0,1878,28726.75,2134.25
2019-09-29 02:00:00,2838.0,1908,27916.75,2098.5
2019-09-29 03:00:00,2827.0,2097,26570.75,2232.0
2019-09-29 04:00:00,2851.0,2309,25568.25,2407.0
2019-09-29 05:00:00,2847.0,2483,24741.0,2556.75
2019-09-29 06:00:00,2939.0,2604,24267.0,2750.5
2019-09-29 07:00:00,3276.0,2689,23980.0,2954.75
2019-09-29 08:00:00,3426.0,2777,25864.0,3128.0
2019-09-29 09:00:00,3363.0,2900,29420.5,3268.5
2019-09-29 10:00:00,3144.0,3024,33635.0,3347.25
2019-09-29 11:00:00,3004.0,3161,37253.75,3418.0
2019-09-29 12:00:00,2559.0,3279,39441.0,3424.0
2019-09-29 13:00:00,2395.0,3356,40037.5,3374.0
2019-09-29 14:00:00,2370.0,3357,39662.0,3299.25
2019-09-29 15:00:00,2405.0,3286,38300.0,3200.25
2019-09-29 16:00:00,2559.0,3164,35711.75,3135.75
2019-09-29 17:00:00,2906.0,3032,33001.25,3067.75
2019-09-29 18:00:00,3519.0,2912,31703.25,2991.25
2019-09-29 19:00:00,3542.0,2863,31521.0,2984.75
2019-09-29 20:00:00,3450.0,2878,31718.5,2929.5
2019-09-29 21:00:00,2991.0,2900,31727.75,2913.0
