,1
1409,-0.9517544341305654
1410,-1.0
1411,0.0
1412,-0.2476009005213397
1413,0.1531097096090351
1414,0.2875160576479064
1415,0.6952910381380475
1416,0.6507190196177178
1417,0.8000116347985361
1418,0.8999301889719338
1419,1.0
1420,0.9586701806578376
1421,0.7389590384638416
1422,0.2270874791368865
1423,-0.4066460634843978
1424,-0.7339927221312612
1425,-0.6652940505930902
1426,-0.4938779368410129
1427,-0.4131309420640425
1428,-0.2540129690537996
1429,-0.1326440161856319
1430,-0.1558724712244908
1431,-0.2974894280836495
1432,-0.5017248720937079
1433,-0.9517544341305654
1434,-1.0
1435,-0.7424649985518565
1436,0.0
1437,0.1531097096090351
1438,0.2875160576479064
1439,0.6952910381380475
1440,0.6507190196177178
1441,0.8000116347985361
1442,0.8999301889719338
1443,1.0
1444,0.9586701806578376
1445,0.7389590384638416
1446,0.2270874791368865
1447,-0.4066460634843978
1448,-0.7339927221312612
1449,-0.6652940505930902
1450,-0.4938779368410129
1451,-0.4131309420640425
1452,-0.2540129690537996
1453,-0.1326440161856319
1454,-0.1558724712244908
1455,-0.2974894280836495
1456,-0.5017248720937079
1457,-0.9517544341305654
1458,-1.0
1459,0.0
1460,-0.2476009005213397
1461,0.1531097096090351
1462,0.2875160576479064
1463,0.6952910381380475
1464,0.6507190196177178
1465,0.8000116347985361
1466,0.8999301889719338
1467,1.0
1468,0.9586701806578376
1469,0.7389590384638416
1470,0.2270874791368865
1471,-0.4066460634843978
1472,-0.7339927221312612
1473,-0.6652940505930902
1474,-0.4938779368410129
1475,-0.4131309420640425
1476,-0.2540129690537996
1477,-0.1326440161856319
1478,-0.1558724712244908
1479,-0.2974894280836495
1480,-0.5017248720937079
1481,-0.9517544341305654
1482,-1.0
1483,0.0
1484,-0.2476009005213397
1485,0.1531097096090351
1486,0.2875160576479064
1487,0.6952910381380475
1488,0.6507190196177178
1489,0.8000116347985361
1490,0.8999301889719338
1491,1.0
1492,0.9586701806578376
1493,0.7389590384638416
1494,0.2270874791368865
1495,-0.4066460634843978
1496,-0.7339927221312612
1497,-0.6652940505930902
1498,-0.4938779368410129
1499,-0.4131309420640425
1500,-0.2540129690537996
1501,-0.1326440161856319
1502,-0.1558724712244908
1503,-0.2974894280836495
1504,-0.5017248720937079
1505,-0.9517544341305654
1506,-1.0
1507,-0.7424649985518565
1508,0.0
1509,0.1531097096090351
1510,0.2875160576479064
1511,0.6952910381380475
1512,0.6507190196177178
1513,0.8000116347985361
1514,0.8999301889719338
1515,1.0
1516,0.9586701806578376
1517,0.7389590384638416
1518,0.2270874791368865
1519,-0.4066460634843978
1520,-0.7339927221312612
1521,-0.6652940505930902
1522,-0.4938779368410129
1523,-0.4131309420640425
1524,-0.2540129690537996
1525,-0.1326440161856319
1526,-0.1558724712244908
1527,-0.2974894280836495
1528,-0.5017248720937079
1529,-0.9517544341305654
1530,-1.0
1531,0.0
1532,-0.2476009005213397
1533,0.1531097096090351
1534,0.2875160576479064
1535,0.6952910381380475
1536,0.6507190196177178
1537,0.8000116347985361
1538,0.8999301889719338
1539,1.0
1540,0.9586701806578376
1541,0.7389590384638416
1542,0.2270874791368865
1543,-0.4066460634843978
1544,-0.7339927221312612
1545,-0.6652940505930902
1546,-0.4938779368410129
1547,-0.4131309420640425
1548,-0.2540129690537996
1549,-0.1326440161856319
1550,-0.1558724712244908
1551,-0.2974894280836495
1552,-0.5017248720937079
1553,-0.9517544341305654
1554,-1.0
1555,0.0
1556,-0.2476009005213397
1557,0.1531097096090351
1558,0.2875160576479064
1559,0.6952910381380475
1560,0.6507190196177178
1561,0.8000116347985361
1562,0.8999301889719338
1563,1.0
1564,0.9586701806578376
1565,0.7389590384638416
1566,0.2270874791368865
1567,-0.4066460634843978
1568,-0.7339927221312612
1569,-0.6652940505930902
1570,-0.4938779368410129
1571,-0.4131309420640425
1572,-0.2540129690537996
1573,-0.1326440161856319
1574,-0.1558724712244908
1575,-0.2974894280836495
1576,-0.5017248720937079
1577,-0.9517544341305654
1578,-1.0
1579,-0.7424649985518565
1580,0.0
1581,0.1531097096090351
1582,0.2875160576479064
1583,0.6952910381380475
1584,0.6507190196177178
1585,0.8000116347985361
1586,0.8999301889719338
1587,1.0
1588,0.9586701806578376
1589,0.7389590384638416
1590,0.2270874791368865
1591,-0.4066460634843978
1592,-0.7339927221312612
1593,-0.6652940505930902
1594,-0.4938779368410129
1595,-0.4131309420640425
1596,-0.2540129690537996
1597,-0.1326440161856319
1598,-0.1558724712244908
1599,-0.2974894280836495
1600,-0.5017248720937079
1601,-0.9517544341305654
1602,-1.0
1603,0.0
1604,-0.2476009005213397
1605,0.1531097096090351
1606,0.2875160576479064
1607,0.6952910381380475
1608,0.6507190196177178
1609,0.8000116347985361
1610,0.8999301889719338
1611,1.0
1612,0.9586701806578376
1613,0.7389590384638416
1614,0.2270874791368865
1615,-0.4066460634843978
1616,-0.7339927221312612
1617,-0.6652940505930902
1618,-0.4938779368410129
1619,-0.4131309420640425
1620,-0.2540129690537996
1621,-0.1326440161856319
1622,-0.1558724712244908
1623,-0.2974894280836495
1624,-0.5017248720937079
1625,-0.9517544341305654
1626,-1.0
1627,0.0
1628,-0.2476009005213397
1629,0.1531097096090351
1630,0.2875160576479064
1631,0.6952910381380475
1632,0.6507190196177178
1633,0.8000116347985361
1634,0.8999301889719338
1635,1.0
1636,0.9586701806578376
1637,0.7389590384638416
1638,0.2270874791368865
1639,-0.4066460634843978
1640,-0.7339927221312612
1641,-0.6652940505930902
1642,-0.4938779368410129
1643,-0.4131309420640425
1644,-0.2540129690537996
1645,-0.1326440161856319
1646,-0.1558724712244908
1647,-0.2974894280836495
1648,-0.5017248720937079
1649,-0.9517544341305654
1650,-1.0
1651,-0.7424649985518565
1652,0.0
1653,0.1531097096090351
1654,0.2875160576479064
1655,0.6952910381380475
1656,-1.0
1657,0.0
1658,1.0
1659,1.0
1660,1.0
1661,1.0
1662,-1.0
1663,-1.0
1664,-1.0
1665,-1.0
1666,1.0
1667,1.0
1668,1.0
1669,1.0
1670,1.0
1671,1.0
1672,1.0
1673,1.0
1674,-1.0
1675,-1.0
1676,-1.0
1677,-1.0
1678,-1.0
1679,-1.0
1680,0.6507190196177178
1681,0.8000116347985361
1682,0.8999301889719338
1683,1.0
1684,0.9586701806578376
1685,0.7389590384638416
1686,0.2270874791368865
1687,-0.4066460634843978
1688,-0.7339927221312612
1689,-0.6652940505930902
1690,-0.4938779368410129
1691,-0.4131309420640425
1692,-0.2540129690537996
1693,-0.1326440161856319
1694,-0.1558724712244908
1695,-0.2974894280836495
1696,-0.5017248720937079
1697,-0.9517544341305654
1698,-1.0
1699,-0.7424649985518565
1700,-0.2476009005213397
1701,0.1531097096090351
1702,0.2875160576479064
1703,0.6952910381380475
1704,0.6507190196177178
1705,0.8000116347985361
1706,0.8999301889719338
1707,1.0
1708,0.9586701806578376
1709,0.7389590384638416
1710,0.2270874791368865
1711,-0.4066460634843978
1712,-0.7339927221312612
1713,-0.6652940505930902
1714,-0.4938779368410129
1715,-0.4131309420640425
1716,-0.2540129690537996
1717,-0.1326440161856319
1718,-0.1558724712244908
1719,-0.2974894280836495
1720,-0.5017248720937079
1721,-0.9517544341305654
1722,-1.0
1723,-0.7424649985518565
1724,0.0
1725,0.1531097096090351
1726,0.2875160576479064
1727,0.6952910381380475
1728,-1.0
1729,0.0
1730,1.0
1731,1.0
1732,1.0
1733,1.0
1734,-1.0
1735,-1.0
1736,-1.0
1737,-1.0
1738,1.0
1739,1.0
1740,1.0
1741,1.0
1742,1.0
1743,1.0
1744,1.0
1745,1.0
1746,-1.0
1747,-1.0
1748,-1.0
1749,-1.0
1750,-1.0
1751,-1.0
1752,0.6507190196177178
1753,0.8000116347985361
1754,0.8999301889719338
1755,1.0
1756,0.9586701806578376
1757,0.7389590384638416
1758,0.2270874791368865
1759,-0.4066460634843978
1760,-0.7339927221312612
1761,-0.6652940505930902
1762,-0.4938779368410129
1763,-0.4131309420640425
1764,-0.2540129690537996
1765,-0.1326440161856319
1766,-0.1558724712244908
1767,-0.2974894280836495
1768,-0.5017248720937079
1769,-0.9517544341305654
1770,-1.0
1771,-0.7424649985518565
1772,-0.2476009005213397
1773,0.1531097096090351
1774,0.2875160576479064
1775,0.6952910381380475
1776,0.6507190196177178
1777,0.8000116347985361
1778,0.8999301889719338
1779,1.0
1780,0.9586701806578376
1781,0.7389590384638416
1782,0.2270874791368865
1783,-0.4066460634843978
1784,-0.7339927221312612
1785,-0.6652940505930902
1786,-0.4938779368410129
1787,-0.4131309420640425
1788,-0.2540129690537996
1789,-0.1326440161856319
1790,-0.1558724712244908
1791,-0.2974894280836495
1792,-0.5017248720937079
1793,-0.9517544341305654
1794,-1.0
1795,-0.7424649985518565
1796,0.0
1797,0.1531097096090351
1798,0.2875160576479064
1799,0.6952910381380475
1800,-1.0
1801,0.0
1802,1.0
1803,1.0
1804,1.0
1805,1.0
1806,-1.0
1807,-1.0
1808,-1.0
1809,-1.0
1810,1.0
1811,1.0
1812,1.0
1813,1.0
1814,1.0
1815,1.0
1816,1.0
1817,1.0
1818,-1.0
1819,-1.0
1820,-1.0
1821,-1.0
1822,-1.0
1823,-1.0
1824,-1.0
1825,-1.0
1826,1.0
1827,1.0
1828,1.0
1829,1.0
1830,-1.0
1831,-1.0
1832,-1.0
1833,-1.0
1834,1.0
1835,1.0
1836,1.0
1837,1.0
1838,1.0
1839,1.0
1840,1.0
1841,1.0
1842,-1.0
1843,-1.0
1844,-1.0
1845,-1.0
1846,-1.0
1847,-1.0
1848,0.6507190196177178
1849,0.8000116347985361
1850,0.8999301889719338
1851,1.0
1852,0.9586701806578376
1853,0.7389590384638416
1854,0.2270874791368865
1855,-0.4066460634843978
1856,-0.7339927221312612
1857,-0.6652940505930902
1858,-0.4938779368410129
1859,-0.4131309420640425
1860,-0.2540129690537996
1861,-0.1326440161856319
1862,-0.1558724712244908
1863,-0.2974894280836495
1864,-0.5017248720937079
1865,-0.9517544341305654
1866,-1.0
1867,-0.7424649985518565
1868,-0.2476009005213397
1869,0.1531097096090351
1870,0.2875160576479064
1871,0.6952910381380475
1872,0.6507190196177178
1873,0.8000116347985361
1874,0.8999301889719338
1875,1.0
1876,0.9586701806578376
1877,0.7389590384638416
1878,0.2270874791368865
1879,-0.4066460634843978
1880,-0.7339927221312612
1881,-0.6652940505930902
1882,-0.4938779368410129
1883,-0.4131309420640425
1884,-0.2540129690537996
1885,-0.1326440161856319
1886,-0.1558724712244908
1887,-0.2974894280836495
1888,-0.5017248720937079
1889,-0.9517544341305654
1890,-1.0
1891,-0.7424649985518565
1892,-0.2476009005213397
1893,0.1531097096090351
1894,0.2875160576479064
1895,0.6952910381380475
1896,0.6507190196177178
1897,0.8000116347985361
1898,0.8999301889719338
1899,1.0
1900,0.9586701806578376
1901,0.7389590384638416
1902,0.2270874791368865
1903,-0.4066460634843978
1904,-0.7339927221312612
1905,-0.6652940505930902
1906,-0.4938779368410129
1907,-0.4131309420640425
1908,-0.2540129690537996
1909,-0.1326440161856319
1910,-0.1558724712244908
1911,-0.2974894280836495
1912,-0.5017248720937079
1913,-0.9517544341305654
1914,-1.0
1915,0.0
1916,-0.2476009005213397
1917,0.1531097096090351
1918,0.2875160576479064
1919,0.6952910381380475
1920,0.6507190196177178
1921,0.8000116347985361
1922,0.8999301889719338
1923,1.0
1924,0.9586701806578376
1925,0.7389590384638416
1926,0.2270874791368865
1927,-0.4066460634843978
1928,-0.7339927221312612
1929,-0.6652940505930902
1930,-0.4938779368410129
1931,-0.4131309420640425
1932,-0.2540129690537996
1933,-0.1326440161856319
1934,-0.1558724712244908
1935,-0.2974894280836495
1936,-0.5017248720937079
1937,-0.9517544341305654
1938,-1.0
1939,0.0
1940,-0.2476009005213397
1941,0.1531097096090351
1942,0.2875160576479064
1943,0.6952910381380475
1944,0.6507190196177178
1945,0.8000116347985361
1946,0.8999301889719338
1947,1.0
1948,0.9586701806578376
1949,0.7389590384638416
1950,0.2270874791368865
1951,-0.4066460634843978
1952,-0.7339927221312612
1953,-0.6652940505930902
1954,-0.4938779368410129
1955,-0.4131309420640425
1956,-0.2540129690537996
1957,-0.1326440161856319
1958,-0.1558724712244908
1959,-0.2974894280836495
1960,-0.5017248720937079
1961,-0.9517544341305654
1962,-1.0
1963,-0.7424649985518565
1964,0.0
1965,0.1531097096090351
1966,0.2875160576479064
1967,0.6952910381380475
1968,0.6507190196177178
1969,0.8000116347985361
1970,0.8999301889719338
1971,1.0
1972,0.9586701806578376
1973,0.7389590384638416
1974,0.2270874791368865
1975,-0.4066460634843978
1976,-0.7339927221312612
1977,-0.6652940505930902
1978,-0.4938779368410129
1979,-0.4131309420640425
1980,-0.2540129690537996
1981,-0.1326440161856319
1982,-0.1558724712244908
1983,-0.2974894280836495
1984,-0.5017248720937079
1985,-0.9517544341305654
1986,-1.0
1987,0.0
1988,-0.2476009005213397
1989,0.1531097096090351
1990,0.2875160576479064
1991,0.6952910381380475
1992,0.6507190196177178
1993,0.8000116347985361
1994,0.8999301889719338
1995,1.0
1996,0.9586701806578376
1997,0.7389590384638416
1998,0.2270874791368865
1999,-0.4066460634843978
2000,-0.7339927221312612
2001,-0.6652940505930902
2002,-0.4938779368410129
2003,-0.4131309420640425
2004,-0.2540129690537996
2005,-0.1326440161856319
2006,-0.1558724712244908
2007,-0.2974894280836495
2008,-0.5017248720937079
2009,-0.9517544341305654
2010,-1.0
2011,0.0
2012,-0.2476009005213397
2013,0.1531097096090351
2014,0.2875160576479064
2015,0.6952910381380475
2016,-1.0
2017,0.0
2018,1.0
2019,1.0
2020,1.0
2021,1.0
2022,-1.0
2023,-1.0
2024,-1.0
2025,-1.0
2026,1.0
2027,1.0
2028,1.0
2029,1.0
2030,1.0
2031,1.0
2032,1.0
2033,1.0
2034,-1.0
2035,-1.0
2036,-1.0
2037,-1.0
2038,-1.0
2039,-1.0
2040,-1.0
2041,-1.0
2042,1.0
2043,1.0
2044,1.0
2045,1.0
2046,-1.0
2047,-1.0
2048,-1.0
2049,-1.0
2050,1.0
2051,1.0
2052,1.0
2053,1.0
2054,1.0
2055,1.0
2056,1.0
2057,1.0
2058,-1.0
2059,-1.0
2060,-1.0
2061,-1.0
2062,-1.0
2063,-1.0
2064,-1.0
2065,-1.0
2066,1.0
2067,1.0
2068,1.0
2069,1.0
2070,-1.0
2071,-1.0
2072,-1.0
2073,-1.0
2074,1.0
2075,1.0
2076,1.0
2077,1.0
2078,1.0
2079,1.0
2080,1.0
2081,1.0
2082,-1.0
2083,-1.0
2084,-1.0
2085,-1.0
2086,-1.0
2087,-1.0
2088,-1.0
2089,-1.0
2090,1.0
2091,1.0
2092,1.0
2093,1.0
2094,-1.0
2095,-1.0
2096,-1.0
2097,-1.0
2098,1.0
2099,1.0
2100,1.0
2101,1.0
2102,1.0
2103,1.0
2104,1.0
2105,1.0
2106,-1.0
2107,-1.0
2108,-1.0
2109,-1.0
2110,-1.0
2111,-1.0
2112,-1.0
2113,-1.0
2114,1.0
2115,1.0
2116,1.0
2117,1.0
2118,-1.0
2119,-1.0
2120,-1.0
2121,-1.0
2122,1.0
2123,1.0
2124,1.0
2125,1.0
2126,1.0
2127,1.0
2128,1.0
2129,1.0
2130,-1.0
2131,-1.0
2132,-1.0
2133,-1.0
2134,-1.0
2135,-1.0
2136,-1.0
2137,-1.0
2138,1.0
2139,1.0
2140,1.0
2141,1.0
2142,-1.0
2143,-1.0
2144,-1.0
2145,-1.0
2146,1.0
2147,1.0
2148,1.0
2149,1.0
2150,1.0
2151,1.0
2152,1.0
2153,1.0
2154,-1.0
2155,-1.0
2156,-1.0
2157,-1.0
2158,-1.0
2159,-1.0
2160,-1.0
2161,-1.0
2162,1.0
2163,1.0
2164,1.0
2165,1.0
2166,-1.0
2167,-1.0
2168,-1.0
2169,-1.0
2170,1.0
2171,1.0
2172,1.0
2173,1.0
2174,1.0
2175,1.0
2176,1.0
2177,1.0
2178,-1.0
2179,-1.0
2180,-1.0
2181,-1.0
2182,-1.0
2183,-1.0
2184,-1.0
2185,-1.0
2186,1.0
2187,1.0
2188,1.0
2189,1.0
2190,-1.0
2191,-1.0
2192,-1.0
2193,-1.0
2194,1.0
2195,1.0
2196,1.0
2197,1.0
2198,1.0
2199,1.0
2200,1.0
2201,1.0
2202,-1.0
2203,-1.0
2204,-1.0
2205,-1.0
2206,-1.0
2207,-1.0
2208,-1.0
2209,-1.0
2210,1.0
2211,1.0
2212,1.0
2213,1.0
2214,-1.0
2215,-1.0
2216,-1.0
2217,-1.0
2218,1.0
2219,1.0
2220,1.0
2221,1.0
2222,1.0
2223,1.0
2224,1.0
2225,1.0
2226,-1.0
2227,-1.0
2228,-1.0
2229,-1.0
2230,-1.0
2231,-1.0
2232,-1.0
2233,-1.0
2234,1.0
2235,1.0
2236,1.0
2237,1.0
2238,-1.0
2239,-1.0
2240,-1.0
2241,-1.0
2242,1.0
2243,1.0
2244,1.0
2245,1.0
2246,1.0
2247,1.0
2248,1.0
2249,1.0
2250,-1.0
2251,-1.0
2252,-1.0
2253,-1.0
2254,-1.0
2255,-1.0
2256,-1.0
2257,-1.0
2258,1.0
2259,1.0
2260,1.0
2261,1.0
2262,-1.0
2263,-1.0
2264,-1.0
2265,-1.0
2266,1.0
2267,1.0
2268,1.0
2269,1.0
2270,1.0
2271,1.0
2272,1.0
2273,1.0
2274,-1.0
2275,-1.0
2276,-1.0
2277,-1.0
2278,-1.0
2279,-1.0
2280,-1.0
2281,-1.0
2282,1.0
2283,1.0
2284,1.0
2285,1.0
2286,-1.0
2287,-1.0
2288,-1.0
2289,-1.0
2290,1.0
2291,1.0
2292,1.0
2293,1.0
2294,1.0
2295,1.0
2296,1.0
2297,1.0
2298,-1.0
2299,-1.0
2300,-1.0
2301,-1.0
2302,-1.0
2303,-1.0
2304,-1.0
2305,-1.0
2306,1.0
2307,1.0
2308,1.0
2309,1.0
2310,-1.0
2311,-1.0
2312,-1.0
2313,-1.0
2314,1.0
2315,1.0
2316,1.0
2317,1.0
2318,1.0
2319,1.0
2320,1.0
2321,1.0
2322,-1.0
2323,-1.0
2324,-1.0
2325,-1.0
2326,-1.0
2327,-1.0
2328,-1.0
2329,-1.0
2330,1.0
2331,1.0
2332,1.0
2333,1.0
2334,-1.0
2335,-1.0
2336,-1.0
2337,-1.0
2338,1.0
2339,1.0
2340,1.0
2341,1.0
2342,1.0
2343,1.0
2344,1.0
2345,1.0
2346,-1.0
2347,-1.0
2348,-1.0
2349,-1.0
2350,-1.0
2351,-1.0
2352,-1.0
2353,-1.0
2354,1.0
2355,1.0
2356,1.0
2357,1.0
2358,-1.0
2359,-1.0
2360,-1.0
2361,-1.0
2362,1.0
2363,1.0
2364,1.0
2365,1.0
2366,1.0
2367,1.0
2368,1.0
2369,1.0
2370,-1.0
2371,-1.0
2372,-1.0
2373,-1.0
2374,-1.0
2375,-1.0
2376,-1.0
2377,-1.0
2378,1.0
2379,1.0
2380,1.0
2381,1.0
2382,-1.0
2383,-1.0
2384,-1.0
2385,-1.0
2386,1.0
2387,1.0
2388,1.0
2389,1.0
2390,1.0
2391,1.0
2392,1.0
2393,1.0
2394,-1.0
2395,-1.0
2396,-1.0
2397,-1.0
2398,-1.0
2399,-1.0
2400,-1.0
2401,-1.0
2402,1.0
2403,1.0
2404,1.0
2405,1.0
2406,-1.0
2407,-1.0
2408,-1.0
2409,-1.0
2410,1.0
2411,1.0
2412,1.0
2413,1.0
2414,1.0
2415,1.0
2416,1.0
2417,1.0
2418,-1.0
2419,-1.0
2420,-1.0
2421,-1.0
2422,-1.0
2423,-1.0
2424,-1.0
2425,-1.0
2426,1.0
2427,1.0
2428,1.0
2429,1.0
2430,-1.0
2431,-1.0
2432,-1.0
2433,-1.0
2434,1.0
2435,1.0
2436,1.0
2437,1.0
2438,1.0
2439,1.0
2440,1.0
2441,1.0
2442,-1.0
2443,-1.0
2444,-1.0
2445,-1.0
2446,-1.0
2447,-1.0
2448,0.6507190196177178
2449,0.8000116347985361
2450,0.8999301889719338
2451,1.0
2452,0.9586701806578376
2453,0.7389590384638416
2454,0.2270874791368865
2455,-0.4066460634843978
2456,-0.7339927221312612
2457,-0.6652940505930902
2458,-0.4938779368410129
2459,-0.4131309420640425
2460,-0.2540129690537996
2461,-0.1326440161856319
2462,-0.1558724712244908
2463,-0.2974894280836495
2464,-0.5017248720937079
2465,-0.9517544341305654
2466,-1.0
2467,-0.7424649985518565
2468,-0.2476009005213397
2469,0.1531097096090351
2470,0.2875160576479064
2471,0.6952910381380475
2472,-1.0
2473,0.0
2474,1.0
2475,1.0
2476,1.0
2477,1.0
2478,-1.0
2479,-1.0
2480,-1.0
2481,-1.0
2482,1.0
2483,1.0
2484,1.0
2485,1.0
2486,1.0
2487,1.0
2488,1.0
2489,1.0
2490,-1.0
2491,-1.0
2492,-1.0
2493,-1.0
2494,-1.0
2495,-1.0
2496,-1.0
2497,-1.0
2498,1.0
2499,1.0
2500,1.0
2501,1.0
2502,-1.0
2503,-1.0
2504,-1.0
2505,-1.0
2506,1.0
2507,1.0
2508,1.0
2509,1.0
2510,1.0
2511,1.0
2512,1.0
2513,1.0
2514,-1.0
2515,-1.0
2516,-1.0
2517,-1.0
2518,-1.0
2519,-1.0
2520,-1.0
2521,-1.0
2522,1.0
2523,1.0
2524,1.0
2525,1.0
2526,-1.0
2527,-1.0
2528,-1.0
2529,-1.0
2530,1.0
2531,1.0
2532,1.0
2533,1.0
2534,1.0
2535,1.0
2536,1.0
2537,1.0
2538,-1.0
2539,-1.0
2540,-1.0
2541,-1.0
2542,-1.0
2543,-1.0
2544,-1.0
2545,-1.0
2546,1.0
2547,1.0
2548,1.0
2549,1.0
2550,-1.0
2551,-1.0
2552,-1.0
2553,-1.0
2554,1.0
2555,1.0
2556,1.0
2557,1.0
2558,1.0
2559,1.0
2560,1.0
2561,1.0
2562,-1.0
2563,-1.0
2564,-1.0
2565,-1.0
2566,-1.0
2567,-1.0
2568,-1.0
2569,-1.0
2570,1.0
2571,1.0
2572,1.0
2573,1.0
2574,-1.0
2575,-1.0
2576,-1.0
2577,-1.0
2578,1.0
2579,1.0
2580,1.0
2581,1.0
2582,1.0
2583,1.0
2584,1.0
2585,1.0
2586,-1.0
2587,-1.0
2588,-1.0
2589,-1.0
2590,-1.0
2591,-1.0
2592,0.6507190196177178
2593,0.8000116347985361
2594,0.8999301889719338
2595,1.0
2596,0.9586701806578376
2597,0.7389590384638416
2598,0.2270874791368865
2599,-0.4066460634843978
2600,-0.7339927221312612
2601,-0.6652940505930902
2602,-0.4938779368410129
2603,-0.4131309420640425
2604,-0.2540129690537996
2605,-0.1326440161856319
2606,-0.1558724712244908
2607,-0.2974894280836495
2608,-0.5017248720937079
2609,-0.9517544341305654
2610,-1.0
2611,-0.7424649985518565
2612,-0.2476009005213397
2613,0.1531097096090351
2614,0.2875160576479064
2615,0.6952910381380475
2616,-1.0
2617,-1.0
2618,1.0
2619,1.0
2620,1.0
2621,1.0
2622,-1.0
2623,-1.0
2624,-1.0
2625,-1.0
2626,1.0
2627,1.0
2628,1.0
2629,1.0
2630,1.0
2631,1.0
2632,1.0
2633,1.0
2634,-1.0
2635,-1.0
2636,-1.0
2637,-1.0
2638,-1.0
2639,-1.0
2640,-1.0
2641,-1.0
2642,1.0
2643,1.0
2644,1.0
2645,1.0
2646,-1.0
2647,-1.0
2648,-1.0
2649,-1.0
2650,1.0
2651,1.0
2652,1.0
2653,1.0
2654,1.0
2655,1.0
2656,1.0
2657,1.0
2658,-1.0
2659,-1.0
2660,-1.0
2661,-1.0
2662,-1.0
2663,-1.0
2664,-1.0
2665,-1.0
2666,1.0
2667,1.0
2668,1.0
2669,1.0
2670,-1.0
2671,-1.0
2672,-1.0
2673,-1.0
2674,1.0
2675,1.0
2676,1.0
2677,1.0
2678,1.0
2679,1.0
2680,1.0
2681,1.0
2682,-1.0
2683,-1.0
2684,-1.0
2685,-1.0
2686,-1.0
2687,-1.0
2688,-1.0
2689,-1.0
2690,1.0
2691,1.0
2692,1.0
2693,1.0
2694,-1.0
2695,-1.0
2696,-1.0
2697,-1.0
2698,1.0
2699,1.0
2700,1.0
2701,1.0
2702,1.0
2703,1.0
2704,1.0
2705,1.0
2706,-1.0
2707,-1.0
2708,-1.0
2709,-1.0
2710,-1.0
2711,-1.0
2712,-1.0
2713,-1.0
2714,1.0
2715,1.0
2716,1.0
2717,1.0
2718,-1.0
2719,-1.0
2720,-1.0
2721,-1.0
2722,1.0
2723,1.0
2724,1.0
2725,1.0
2726,1.0
2727,1.0
2728,1.0
2729,1.0
2730,-1.0
2731,-1.0
2732,-1.0
2733,-1.0
2734,-1.0
2735,-1.0
2736,-1.0
2737,-1.0
2738,1.0
2739,1.0
2740,1.0
2741,1.0
2742,-1.0
2743,-1.0
2744,-1.0
2745,-1.0
2746,1.0
2747,1.0
2748,1.0
2749,1.0
2750,1.0
2751,1.0
2752,1.0
2753,1.0
2754,-1.0
2755,-1.0
2756,-1.0
2757,-1.0
2758,-1.0
2759,-1.0
2760,-1.0
2761,-1.0
2762,1.0
2763,1.0
2764,1.0
2765,1.0
2766,-1.0
2767,-1.0
2768,-1.0
2769,-1.0
2770,1.0
2771,1.0
2772,1.0
2773,1.0
2774,1.0
2775,1.0
2776,1.0
2777,1.0
2778,-1.0
2779,-1.0
2780,-1.0
2781,-1.0
2782,-1.0
2783,-1.0
2784,-1.0
2785,-1.0
2786,1.0
2787,1.0
2788,1.0
2789,1.0
2790,-1.0
2791,-1.0
2792,-1.0
2793,-1.0
2794,1.0
2795,1.0
2796,1.0
2797,1.0
2798,1.0
2799,1.0
2800,1.0
2801,1.0
2802,-1.0
2803,-1.0
2804,-1.0
2805,-1.0
2806,-1.0
2807,-1.0
2808,-1.0
2809,-1.0
2810,1.0
2811,1.0
2812,1.0
2813,1.0
2814,-1.0
2815,-1.0
2816,-1.0
2817,-1.0
2818,1.0
2819,1.0
2820,1.0
2821,1.0
2822,1.0
2823,1.0
2824,1.0
2825,1.0
2826,-1.0
2827,-1.0
2828,-1.0
2829,-1.0
2830,-1.0
2831,-1.0
2832,-1.0
2833,-1.0
2834,1.0
2835,1.0
2836,1.0
2837,1.0
2838,-1.0
2839,-1.0
2840,-1.0
2841,-1.0
2842,1.0
2843,1.0
2844,1.0
2845,1.0
2846,1.0
2847,1.0
2848,1.0
2849,1.0
2850,-1.0
2851,-1.0
2852,-1.0
2853,-1.0
2854,-1.0
2855,-1.0
2856,-1.0
2857,-1.0
2858,1.0
2859,1.0
2860,1.0
2861,1.0
2862,-1.0
2863,-1.0
2864,-1.0
2865,-1.0
2866,1.0
2867,1.0
2868,1.0
2869,1.0
2870,1.0
2871,1.0
2872,1.0
2873,1.0
2874,-1.0
2875,-1.0
2876,-1.0
2877,-1.0
2878,-1.0
2879,-1.0
2880,-1.0
2881,-1.0
2882,1.0
2883,1.0
2884,1.0
2885,1.0
2886,-1.0
2887,-1.0
2888,-1.0
2889,-1.0
2890,1.0
2891,1.0
2892,1.0
2893,1.0
2894,1.0
2895,1.0
2896,1.0
2897,1.0
2898,-1.0
2899,-1.0
2900,-1.0
2901,-1.0
2902,-1.0
2903,-1.0
2904,-1.0
2905,-1.0
2906,1.0
2907,1.0
2908,1.0
2909,1.0
2910,-1.0
2911,-1.0
2912,-1.0
2913,-1.0
2914,1.0
2915,1.0
2916,1.0
2917,1.0
2918,1.0
2919,1.0
2920,1.0
2921,1.0
2922,-1.0
2923,-1.0
2924,-1.0
2925,-1.0
2926,-1.0
2927,-1.0
2928,-1.0
2929,-1.0
2930,1.0
2931,1.0
2932,1.0
2933,1.0
2934,-1.0
2935,-1.0
2936,-1.0
2937,-1.0
2938,1.0
2939,1.0
2940,1.0
2941,1.0
2942,1.0
